地名,センター,燃やせるごみ・スプレー缶,枝・葉・草,燃やせないごみ,容器プラ,雑がみ,びん・缶・ペット
清田区(2) 平岡○条○丁目,札幌センター1,月 木,20240927 20241025 20241122 20250516 20250613 20250711 20250808 20250905,20240913 20241011 20241108 20241206 20250110 20250207 20250307 20250404 20250502 20250530 20250627 20250725 20250822 20250919,水,20240906 20240920 20241004 20241018 20241101 20241115 20241129 20241213 20241227 20250117 20250131 20250214 20250228 20250314 20250328 20250411 20250425 20250509 20250523 20250606 20250620 20250704 20250718 20250801 20250815 20250829 20250912 20250926,火
清田区(2) 平岡公園東○丁目,札幌センター1,月 木,20240927 20241025 20241122 20250516 20250613 20250711 20250808 20250905,20240913 20241011 20241108 20241206 20250110 20250207 20250307 20250404 20250502 20250530 20250627 20250725 20250822 20250919,水,20240906 20240920 20241004 20241018 20241101 20241115 20241129 20241213 20241227 20250117 20250131 20250214 20250228 20250314 20250328 20250411 20250425 20250509 20250523 20250606 20250620 20250704 20250718 20250801 20250815 20250829 20250912 20250926,火
清田区(2) 里塚○条○丁目、○番地,札幌センター1,月 木,20240927 20241025 20241122 20250516 20250613 20250711 20250808 20250905,20240913 20241011 20241108 20241206 20250110 20250207 20250307 20250404 20250502 20250530 20250627 20250725 20250822 20250919,水,20240906 20240920 20241004 20241018 20241101 20241115 20241129 20241213 20241227 20250117 20250131 20250214 20250228 20250314 20250328 20250411 20250425 20250509 20250523 20250606 20250620 20250704 20250718 20250801 20250815 20250829 20250912 20250926,火
清田区(2) 里塚緑ヶ丘○丁目,札幌センター1,月 木,20240927 20241025 20241122 20250516 20250613 20250711 20250808 20250905,20240913 20241011 20241108 20241206 20250110 20250207 20250307 20250404 20250502 20250530 20250627 20250725 20250822 20250919,水,20240906 20240920 20241004 20241018 20241101 20241115 20241129 20241213 20241227 20250117 20250131 20250214 20250228 20250314 20250328 20250411 20250425 20250509 20250523 20250606 20250620 20250704 20250718 20250801 20250815 20250829 20250912 20250926,火
清田区(2) 美しが丘1条～3条の3丁目～10丁目（美しが丘3条3丁目1番・2番・3番55を除く）,札幌センター1,月 木,20240927 20241025 20241122 20250516 20250613 20250711 20250808 20250905,20240913 20241011 20241108 20241206 20250110 20250207 20250307 20250404 20250502 20250530 20250627 20250725 20250822 20250919,水,20240906 20240920 20241004 20241018 20241101 20241115 20241129 20241213 20241227 20250117 20250131 20250214 20250228 20250314 20250328 20250411 20250425 20250509 20250523 20250606 20250620 20250704 20250718 20250801 20250815 20250829 20250912 20250926,火
清田区(2) 美しが丘4条・5条の○丁目,札幌センター1,月 木,20240927 20241025 20241122 20250516 20250613 20250711 20250808 20250905,20240913 20241011 20241108 20241206 20250110 20250207 20250307 20250404 20250502 20250530 20250627 20250725 20250822 20250919,水,20240906 20240920 20241004 20241018 20241101 20241115 20241129 20241213 20241227 20250117 20250131 20250214 20250228 20250314 20250328 20250411 20250425 20250509 20250523 20250606 20250620 20250704 20250718 20250801 20250815 20250829 20250912 20250926,火
西区(1) 琴似○条○丁目,札幌センター1,月 木,20240920 20241018 20241115 20250509 20250606 20250704 20250801 20250829 20250926,20240906 20241004 20241101 20241129 20241227 20250131 20250228 20250328 20250425 20250523 20250620 20250718 20250815 20250912,火,20240913 20240927 20241011 20241025 20241108 20241122 20241206 20241220 20250110 20250124 20250207 20250221 20250307 20250321 20250404 20250418 20250502 20250516 20250530 20250613 20250627 20250711 20250725 20250808 20250822 20250905 20250919,水
西区(1) 二十四軒○条○丁目,札幌センター1,月 木,20240920 20241018 20241115 20250509 20250606 20250704 20250801 20250829 20250926,20240906 20241004 20241101 20241129 20241227 20250131 20250228 20250328 20250425 20250523 20250620 20250718 20250815 20250912,火,20240913 20240927 20241011 20241025 20241108 20241122 20241206 20241220 20250110 20250124 20250207 20250221 20250307 20250321 20250404 20250418 20250502 20250516 20250530 20250613 20250627 20250711 20250725 20250808 20250822 20250905 20250919,水
西区(1) 発寒○条○丁目,札幌センター1,月 木,20240920 20241018 20241115 20250509 20250606 20250704 20250801 20250829 20250926,20240906 20241004 20241101 20241129 20241227 20250131 20250228 20250328 20250425 20250523 20250620 20250718 20250815 20250912,火,20240913 20240927 20241011 20241025 20241108 20241122 20241206 20241220 20250110 20250124 20250207 20250221 20250307 20250321 20250404 20250418 20250502 20250516 20250530 20250613 20250627 20250711 20250725 20250808 20250822 20250905 20250919,水
西区(2) 山の手○条○丁目、○番地,札幌センター1,月 木,20240917 20241015 20241112 20241210 20250527 20250624 20250722 20250819 20250916,20240903 20241001 20241029 20241126 20241224 20250121 20250218 20250318 20250415 20250513 20250610 20250708 20250805 20250902,水,20240910 20240924 20241008 20241022 20241105 20241119 20241203 20241217 20241231 20250114 20250128 20250211 20250225 20250311 20250325 20250408 20250422 20250506 20250520 20250603 20250617 20250701 20250715 20250729 20250812 20250826 20250909 20250923,金
西区(2) 西野6条～14条の○丁目,札幌センター1,月 木,20240917 20241015 20241112 20241210 20250527 20250624 20250722 20250819 20250916,20240903 20241001 20241029 20241126 20241224 20250121 20250218 20250318 20250415 20250513 20250610 20250708 20250805 20250902,水,20240910 20240924 20241008 20241022 20241105 20241119 20241203 20241217 20241231 20250114 20250128 20250211 20250225 20250311 20250325 20250408 20250422 20250506 20250520 20250603 20250617 20250701 20250715 20250729 20250812 20250826 20250909 20250923,金
西区(2) 西野○番地（西野290番地を除く）,札幌センター1,月 木,20240917 20241015 20241112 20241210 20250527 20250624 20250722 20250819 20250916,20240903 20241001 20241029 20241126 20241224 20250121 20250218 20250318 20250415 20250513 20250610 20250708 20250805 20250902,水,20240910 20240924 20241008 20241022 20241105 20241119 20241203 20241217 20241231 20250114 20250128 20250211 20250225 20250311 20250325 20250408 20250422 20250506 20250520 20250603 20250617 20250701 20250715 20250729 20250812 20250826 20250909 20250923,金
西区(2) 平和○条○丁目、○番地,札幌センター1,月 木,20240917 20241015 20241112 20241210 20250527 20250624 20250722 20250819 20250916,20240903 20241001 20241029 20241126 20241224 20250121 20250218 20250318 20250415 20250513 20250610 20250708 20250805 20250902,水,20240910 20240924 20241008 20241022 20241105 20241119 20241203 20241217 20241231 20250114 20250128 20250211 20250225 20250311 20250325 20250408 20250422 20250506 20250520 20250603 20250617 20250701 20250715 20250729 20250812 20250826 20250909 20250923,金
西区(2) 福井○丁目、○番地,札幌センター1,月 木,20240917 20241015 20241112 20241210 20250527 20250624 20250722 20250819 20250916,20240903 20241001 20241029 20241126 20241224 20250121 20250218 20250318 20250415 20250513 20250610 20250708 20250805 20250902,水,20240910 20240924 20241008 20241022 20241105 20241119 20241203 20241217 20241231 20250114 20250128 20250211 20250225 20250311 20250325 20250408 20250422 20250506 20250520 20250603 20250617 20250701 20250715 20250729 20250812 20250826 20250909 20250923,金
西区(2) 小別沢○番地,札幌センター1,月 木,20240917 20241015 20241112 20241210 20250527 20250624 20250722 20250819 20250916,20240903 20241001 20241029 20241126 20241224 20250121 20250218 20250318 20250415 20250513 20250610 20250708 20250805 20250902,水,20240910 20240924 20241008 20241022 20241105 20241119 20241203 20241217 20241231 20250114 20250128 20250211 20250225 20250311 20250325 20250408 20250422 20250506 20250520 20250603 20250617 20250701 20250715 20250729 20250812 20250826 20250909 20250923,金
